Contrato,Idade,Sexo,Valor_Renda,UF_Cliente,Perc_Juros,Prazo_Emprestimo,Data_Contratacao,Prazo_Restante,VL_Emprestimo,VL_Emprestimo_ComJuros,QT_Total_Parcelas_Pagas,QT_Total_Parcelas_Pagas_EmDia,QT_Total_Parcelas_Pagas_EmAtraso,Qt_Renegociacao,Estado_Civil,Escolaridade,Possui_Patrimonio,VL_Patrimonio,QT_Parcelas_Atraso,QT_Dias_Atraso,Saldo_Devedor,Total_Pago,Possivel_Fraude
322030786715,27,M,4000.00,PR,16.0000,120,2022-01-20,125,120000.00,138000.00,15,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,7,194,130536.39,10400.34,Sim
321967011715,42,F,1390.00,PE,21.0000,50,2021-04-20,34,10000.00,11500.00,28,13,9,2,SOLTEIRO(A),NULL,N,0.00,3,71,6842.89,6153.82,Nao
322042285715,23,M,1700.00,RJ,18.0000,100,2022-03-12,89,80000.00,92000.00,4,3,0,4,SOLTEIRO(A),Nenhum,N,0.00,16,498,92395.76,2912.39,Sim
321984415715,51,F,1655.00,MG,18.0000,20,2021-06-29,-7,9000.00,10350.00,5,1,4,1,CASADO (A),Nenhum,N,0.00,0,NULL,0.00,12421.23,Nao
321981654715,28,M,2500.00,BA,9.0000,60,2021-06-18,44,10000.00,11500.00,16,2,9,4,OUTRO,NULL,N,0.00,8,529,8026.30,2963.08,Sim
321970417715,29,M,1500.00,MG,21.0000,55,2021-04-26,34,13000.00,14950.00,30,10,1,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,7267.97,9809.80,Nao
322037014715,37,M,3000.00,MG,20.0000,100,2022-02-14,84,30000.00,34500.00,17,3,13,2,SOLTEIRO(A),NULL,N,0.00,2,41,22674.53,14312.20,Nao
322028063715,34,M,9000.00,RJ,15.0000,140,2022-01-03,125,150000.00,172500.00,10,2,0,0,CASADO (A),Nenhum,N,0.00,12,344,162166.51,12535.99,Sim
322078696715,20,M,1250.00,BA,19.0000,190,2022-09-19,185,100000.00,115000.00,14,14,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,114843.78,5168.10,Nao
322084034715,51,M,4000.00,SC,21.0000,50,2022-10-15,37,11000.00,12650.00,1,1,0,0,CASADO (A),NULL,N,0.00,12,344,13417.08,272.87,Sim
322026873715,58,M,8000.00,PR,20.0000,150,2021-12-21,156,250000.00,287500.00,23,15,1,1,CASADO (A),NULL,N,0.00,0,NULL,275279.43,28981.48,Nao
321979847715,36,F,4500.00,SE,12.0000,35,2021-06-09,6,40000.00,46000.00,29,23,0,0,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,7817.64,42879.29,Nao
321964328715,36,M,2100.00,MT,22.0000,200,2021-03-27,175,110000.00,126500.00,6,6,0,0,SOLTEIRO(A),NULL,N,0.00,25,741,131921.54,4059.00,Sim
322037174715,24,M,5000.00,MG,20.0000,100,2022-02-15,84,40000.00,46000.00,3,1,0,0,SOLTEIRO(A),NULL,N,0.00,18,529,47450.31,1476.39,Sim
322038935715,67,M,1200.00,SP,24.0000,36,2022-02-25,18,5000.00,5750.00,3,2,0,1,SOLTEIRO(A),NULL,N,0.00,17,498,5913.17,528.17,Sim
321975099715,52,M,1100.00,BA,21.0000,45,2021-05-18,16,10000.00,11500.00,28,3,20,3,CASADO (A),Nenhum,N,0.00,0,NULL,2470.52,10591.41,Nao
321985826715,29,F,3000.00,MG,18.0000,35,2021-07-03,10,14000.00,16100.00,26,26,0,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.00,17354.94,Nao
321980033715,33,M,2000.00,SP,18.0000,100,2021-06-10,82,30000.00,34500.00,1,1,0,0,CASADO (A),NULL,N,0.00,28,833,35746.07,357.00,Sim
321963873715,41,M,6000.00,RS,21.0000,50,2021-03-24,34,7000.00,8050.00,2,1,1,2,OUTRO,NULL,N,0.00,29,862,8499.13,274.40,Sim
321982567715,37,M,4000.00,SP,22.0000,240,2021-06-23,221,170000.00,195500.00,3,2,0,0,CASADO (A),NULL,N,0.00,25,741,206486.73,2613.24,Sim
322051818715,25,M,4000.00,PE,24.0000,20,2022-04-30,7,8000.00,9200.00,15,3,12,3,OUTRO,Nenhum,N,0.00,0,NULL,0.51,10930.91,Nao
322060410715,32,M,2600.00,MG,20.0000,100,2022-06-17,87,40000.00,46000.00,16,3,4,0,CASADO (A),NULL,N,0.00,1,11,40722.09,8411.71,Nao
321973765715,29,F,5000.00,SP,20.0000,150,2021-05-14,156,230000.00,264500.00,3,1,2,1,SOLTEIRO(A),NULL,N,0.00,27,802,276217.41,3327.44,Sim
321949539715,36,M,3000.00,SP,16.0000,80,2021-01-18,77,60000.00,69000.00,32,1,4,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,25618.74,25898.96,Nao
322071339715,25,F,2300.00,SP,23.0000,48,2022-08-13,35,7000.00,8050.00,13,2,11,1,SOLTEIRO(A),NULL,N,0.00,2,41,6398.01,2449.07,Nao
322064543715,32,F,4600.00,BA,18.0000,80,2022-07-07,76,60000.00,69000.00,1,1,0,0,OUTRO,Nenhum,N,0.00,15,435,71043.27,892.50,Sim
322076129715,43,F,10000.00,RS,18.0000,70,2022-09-06,75,30000.00,34500.00,12,6,4,2,CASADO (A),NULL,N,0.00,0,NULL,23374.14,12470.32,Nao
322095249715,37,M,5690.00,MG,16.0000,80,2022-12-12,74,70000.00,80500.00,2,2,0,0,CASADO (A),Ensino Médio,N,0.00,9,251,80218.32,2047.50,Sim
322065946715,45,F,4900.00,SP,22.0000,180,2022-07-19,175,200000.00,230000.00,7,6,0,3,SOLTEIRO(A),NULL,N,0.00,6,162,232985.78,8900.86,Sim
322038064715,32,M,1700.00,PA,9.0000,50,2022-02-19,44,12000.00,13800.00,21,6,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,5361.05,7804.13,Nao
322024667715,32,F,10000.00,BA,18.0000,42,2021-12-14,28,12000.00,13800.00,19,17,0,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,0.00,14911.15,Nao
321981992715,42,M,3500.00,PA,24.0000,20,2021-06-18,-6,3000.00,3450.00,1,1,0,1,SOLTEIRO(A),NULL,S,0.00,19,833,3807.61,192.00,Sim
322084722715,26,F,1900.00,MG,21.0000,48,2022-10-17,60,20000.00,23000.00,3,1,2,1,SOLTEIRO(A),NULL,N,0.00,9,251,23299.54,1560.37,Sim
321950636715,30,M,1250.00,SE,21.0000,50,2021-01-21,19,10000.00,11500.00,18,14,1,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,0.20,13059.64,Nao
322022963715,25,M,2300.00,PA,17.0000,36,2021-12-05,19,5000.00,5750.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,22,649,6030.63,168.05,Sim
321982058715,57,F,6000.00,MG,18.0000,70,2021-06-21,76,30000.00,34500.00,27,4,17,4,VIÚVO(A),NULL,N,0.00,0,NULL,9906.96,26857.02,Nao
322036701715,47,M,40000.00,SP,7.0000,80,2022-02-11,64,40000.00,46000.00,19,14,1,3,OUTRO,NULL,N,0.00,0,NULL,11773.19,31220.63,Nao
322021700715,44,M,5500.00,MA,20.0000,200,2021-11-30,185,80000.00,92000.00,2,2,0,1,DIVORCIADO,NULL,N,0.00,21,617,96118.65,768.02,Sim
322019967715,25,F,2500.00,PR,18.0000,60,2021-11-24,49,15000.00,17250.00,4,3,1,0,SOLTEIRO(A),NULL,N,0.00,19,559,17029.40,1206.24,Sim
322040125715,30,M,2500.00,MS,25.0000,200,2022-03-02,185,100000.00,115000.00,1,1,0,1,OUTRO,NULL,N,0.00,19,559,125910.53,380.00,Sim
322034856715,38,M,41208.00,RS,24.0000,240,2022-01-20,225,320000.00,368000.00,2,2,0,2,CASADO (A),NULL,N,0.00,19,559,396833.31,3166.56,Sim
322097122715,31,M,1500.00,BA,18.0000,30,2022-12-19,19,12000.00,13800.00,1,1,0,1,CASADO (A),NULL,N,0.00,10,284,13999.34,482.42,Sim
322076079715,59,M,45000.00,MS,18.0000,170,2022-09-06,156,400000.00,460000.00,14,8,1,5,DIVORCIADO,Nenhum,N,0.00,0,NULL,442677.12,26026.17,Nao
322092124715,52,M,1500.00,SE,12.6000,80,2022-11-23,91,30000.00,34500.00,12,6,5,1,CASADO (A),NULL,N,0.00,0,NULL,28986.43,5148.32,Nao
322088552715,40,M,3500.00,SP,18.0000,35,2022-11-23,25,10000.00,11500.00,2,1,1,0,DIVORCIADO,NULL,N,0.00,10,284,11471.75,689.76,Sim
322090642715,29,F,2000.00,PA,22.0000,100,2022-11-21,91,45000.00,51750.00,12,4,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,51414.88,4069.17,Nao
322034284715,34,F,15000.00,SP,18.0000,170,2022-01-28,156,300000.00,345000.00,13,2,3,2,CASADO (A),Nenhum,N,0.00,5,133,335813.10,22569.19,Sim
321956908715,31,F,1045.00,MG,18.0000,100,2021-02-18,79,25000.00,28750.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,31,924,29824.69,297.50,Sim
322000772715,48,M,3500.00,GO,24.0000,36,2021-09-01,15,14000.00,16100.00,18,6,9,2,SOLTEIRO(A),NULL,N,0.00,8,225,8970.24,9353.23,Sim
321978617715,28,M,2500.00,MA,21.0000,50,2021-06-02,29,15000.00,17250.00,1,1,0,0,OUTRO,NULL,N,0.00,28,833,18497.60,369.00,Sim
322087632715,23,M,60000.00,MG,21.0000,80,2022-11-03,84,28000.00,32200.00,12,4,7,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,11641.83,22590.58,Nao
322067349715,40,F,20000.00,PR,18.0000,49,2022-07-22,33,50000.00,57500.00,13,4,4,3,CASADO (A),NULL,N,0.00,1,11,23324.17,36766.88,Nao
321981470715,63,M,5000.00,SP,20.0000,200,2021-06-18,179,60000.00,69000.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,28,833,72646.84,363.00,Sim
321951805715,29,M,2000.00,CE,19.0000,190,2021-01-27,225,120000.00,138000.00,15,7,0,1,CASADO (A),NULL,N,0.00,18,529,137690.27,7145.39,Sim
321993364715,62,F,2500.00,CE,21.0000,45,2021-08-20,33,12000.00,13800.00,3,0,1,0,SOLTEIRO(A),NULL,N,0.00,24,708,14092.43,984.00,Sim
321957291715,68,M,3600.00,MG,20.0000,120,2021-03-05,107,70000.00,80500.00,4,1,3,2,DIVORCIADO,NULL,N,0.00,28,833,84621.50,1737.40,Sim
322099248715,40,M,5000.00,RJ,20.0000,36,2022-12-30,30,3700.00,4255.00,8,5,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,1941.76,2659.85,Nao
321957595715,39,F,3400.00,BA,21.0000,45,2021-02-22,13,12000.00,13800.00,8,0,0,2,SOLTEIRO(A),NULL,N,0.00,25,833,12498.76,2707.79,Sim
322062460715,31,M,2220.00,MG,20.0000,100,2022-06-28,89,45000.00,51750.00,15,5,4,2,SOLTEIRO(A),NULL,N,0.00,1,11,46114.23,5919.84,Nao
322012359715,30,F,6000.00,SP,20.0000,200,2021-10-23,185,100000.00,115000.00,1,1,0,0,CASADO (A),NULL,N,0.00,22,649,120930.27,605.00,Sim
322032667715,22,M,1000.00,CE,18.0000,35,2022-01-20,16,14000.00,16100.00,20,18,1,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,1920.02,15508.23,Nao
322030689715,38,M,10000.00,RS,18.0000,100,2022-01-19,82,30000.00,34500.00,21,1,7,0,CASADO (A),NULL,N,0.00,0,NULL,28217.99,8093.18,Nao
321992549715,25,M,2270.00,MG,21.0000,50,2021-08-19,33,20000.00,23000.00,25,12,0,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,7953.08,17068.62,Nao
321975669715,41,F,10000.00,SP,16.0000,180,2021-05-20,156,300000.00,345000.00,13,8,1,7,DIVORCIADO,NULL,N,0.00,2,771,329721.19,24454.29,Nao
322091200715,37,M,3900.00,SP,25.0000,80,2022-11-19,78,20000.00,23000.00,10,3,5,3,CASADO (A),NULL,N,0.00,0,NULL,16629.58,8859.27,Nao
321947779715,56,M,8500.00,PR,24.0000,36,2021-01-09,8,5000.00,5750.00,34,11,10,2,CASADO (A),NULL,N,0.00,0,NULL,352.06,6830.55,Nao
321988979715,41,M,2900.00,SP,18.0000,100,2021-07-17,79,50000.00,57500.00,4,1,0,1,CASADO (A),Nenhum,N,0.00,24,708,57133.46,2139.76,Sim
321950366715,42,M,4500.00,SP,7.0000,50,2021-01-20,20,25000.00,28750.00,34,0,6,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,8570.50,18247.99,Nao
322068677715,34,F,5400.00,MG,18.0000,80,2022-07-30,74,30000.00,34500.00,13,6,2,3,CASADO (A),NULL,N,0.00,0,NULL,12640.05,23124.68,Nao
321985998715,50,F,1400.00,PE,18.0000,100,2021-07-05,84,25000.00,28750.00,4,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,24,708,28832.07,1210.00,Sim
322067074715,46,M,3000.00,MS,21.0000,40,2022-07-21,29,18000.00,20700.00,14,8,1,2,CASADO (A),NULL,N,0.00,0,NULL,12191.54,10010.81,Nao
322055680715,38,M,7000.00,GO,21.0000,48,2022-05-23,40,15000.00,17250.00,15,3,9,2,SOLTEIRO(A),NULL,N,0.00,1,11,9015.64,9868.96,Nao
321976288715,40,M,9000.00,BA,20.0000,190,2021-05-21,225,250000.00,287500.00,6,3,1,1,SOLTEIRO(A),Nenhum,N,0.00,24,708,297797.01,5759.78,Sim
322082503715,27,M,4000.00,BA,25.0000,80,2022-10-06,71,22000.00,25300.00,10,7,3,3,SOLTEIRO(A),Nenhum,N,0.00,1,11,21238.16,6786.72,Nao
322024317715,37,M,2500.00,GO,13.0000,60,2021-12-10,49,25000.00,28750.00,23,23,0,2,OUTRO,NULL,N,0.00,0,NULL,15913.70,8535.78,Nao
322089759715,25,F,3000.00,SP,20.0000,200,2022-11-12,225,250000.00,287500.00,11,6,3,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,292751.17,10396.43,Nao
322045791715,52,M,5000.00,SP,20.0000,100,2022-04-04,84,40000.00,46000.00,10,6,4,3,CASADO (A),Nenhum,N,0.00,2,71,42692.52,4390.76,Nao
321958153715,42,F,3248.00,PI,18.0000,100,2021-02-24,79,40000.00,46000.00,1,1,0,0,CASADO (A),NULL,N,0.00,31,924,47719.49,476.00,Sim
322045858715,35,F,2200.00,BA,25.0000,200,2022-03-29,185,100000.00,115000.00,0,0,0,2,SOLTEIRO(A),Nenhum,N,0.00,18,529,126000.00,0.00,Sim
322082018715,46,F,2000.00,BA,22.0000,80,2022-10-05,91,40000.00,46000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,49009.46,365.00,Sim
322018083715,28,M,3200.00,SP,9.0000,50,2021-11-18,44,10000.00,11500.00,22,2,0,3,OUTRO,NULL,N,0.00,0,NULL,2089.26,8849.74,Nao
321986579715,45,M,7000.00,BA,18.0000,80,2021-07-08,84,50000.00,57500.00,2,2,0,2,CASADO (A),NULL,N,0.00,26,802,58729.96,1487.50,Sim
322076010715,48,M,3500.00,SP,28.0000,48,2022-09-06,36,9000.00,10350.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,13,376,11788.16,249.50,Sim
322035285715,25,M,2000.00,PA,20.0000,100,2022-02-03,82,25000.00,28750.00,21,20,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,23897.51,6710.98,Nao
321983826715,50,M,15200.00,DF,17.0000,20,2021-06-30,-6,4500.00,5175.00,3,0,2,0,CASADO (A),NULL,N,0.00,17,741,4907.88,822.56,Sim
322040933715,27,M,2200.00,PA,23.0000,200,2022-03-07,185,100000.00,115000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,19,559,124265.78,640.83,Sim
322086911715,45,M,2800.00,MA,18.0000,50,2022-10-28,39,30000.00,34500.00,10,5,0,3,OUTRO,Nenhum,N,0.00,0,NULL,14619.03,21413.98,Nao
322093548715,43,M,4500.00,PI,15.4000,180,2022-11-29,198,100000.00,115000.00,6,5,1,0,CASADO (A),NULL,N,0.00,4,103,112702.09,4010.45,Nao
322040017715,31,M,1720.00,RS,23.0000,48,2022-03-03,35,10000.00,11500.00,10,3,5,2,SOLTEIRO(A),NULL,N,0.00,10,315,9996.09,2747.74,Sim
322000969715,44,M,3000.00,SP,16.0000,100,2021-09-13,85,80000.00,92000.00,24,5,13,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,25708.00,68473.41,Nao
322042020715,63,M,10000.00,RJ,24.0000,36,2022-03-11,18,6000.00,6900.00,17,1,11,2,SOLTEIRO(A),Nenhum,N,0.00,1,11,2508.39,5446.90,Nao
321979281715,27,F,1350.00,MG,21.0000,50,2021-06-09,37,7000.00,8050.00,13,3,8,2,SOLTEIRO(A),NULL,N,0.00,16,468,6927.31,1929.41,Sim
322081031715,69,F,5000.00,SP,21.0000,60,2022-09-29,60,16000.00,18400.00,12,10,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,15746.50,4003.02,Nao
321974354715,51,M,2000.00,RS,24.0000,36,2021-05-14,11,3000.00,3450.00,22,8,11,0,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,0.00,4270.31,Nao
322097688715,41,M,1315.00,BA,22.0000,100,2022-12-22,94,30000.00,34500.00,11,9,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,34490.99,2419.10,Nao
322022450715,33,M,13200.00,MS,15.0000,70,2021-12-02,50,300000.00,345000.00,21,21,0,4,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,149309.37,203418.96,Nao
322055274715,59,F,22000.00,SP,20.0000,100,2022-05-20,87,50000.00,57500.00,18,12,2,0,DIVORCIADO,NULL,N,0.00,0,NULL,49642.57,11830.03,Nao
322065060715,19,M,3061.00,SC,28.0000,48,2022-07-13,36,14000.00,16100.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,15,435,18326.13,385.00,Sim
322004049715,26,M,50000.00,SP,10.0000,36,2021-09-17,18,4000.00,4600.00,5,5,0,0,OUTRO,NULL,N,0.00,19,559,3952.96,622.20,Sim
321982355715,35,F,1500.00,PE,21.0000,60,2021-06-21,34,15000.00,17250.00,1,0,0,0,SOLTEIRO(A),NULL,N,0.00,28,833,18142.51,307.50,Sim
322048795715,49,F,3500.00,SP,21.0000,50,2022-04-18,34,10000.00,11500.00,2,1,1,1,OUTRO,NULL,N,0.00,17,498,11966.31,501.35,Sim
322062632715,37,F,4000.00,SP,17.0000,150,2022-06-28,143,150000.00,172500.00,14,1,11,2,CASADO (A),NULL,N,0.00,1,11,160606.88,17757.97,Nao
322062066715,42,M,2000.00,CE,23.0000,200,2022-07-04,193,110000.00,126500.00,1,1,0,1,CASADO (A),NULL,N,0.00,15,435,136237.30,407.00,Sim
321986613715,44,M,6959.61,PE,18.0000,60,2021-07-08,34,80000.00,92000.00,28,12,1,3,UNIÃO ESTAVEL,Nenhum,N,0.00,0,NULL,41324.74,56741.65,Nao
321994094715,48,M,5000.00,GO,24.0000,25,2021-08-06,8,3000.00,3450.00,18,6,9,0,CASADO (A),NULL,N,0.00,0,NULL,0.00,3950.78,Nao
322029221715,23,F,1200.00,MG,18.0000,30,2022-01-05,13,13000.00,14950.00,22,9,3,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,3015.85,13192.45,Nao
321946224715,24,M,1800.00,MA,22.0000,160,2021-01-04,133,100000.00,115000.00,9,8,1,1,SOLTEIRO(A),Nenhum,N,0.00,25,741,120302.72,4171.90,Sim
322037159715,34,F,50000.00,SP,14.0000,120,2022-02-15,125,120000.00,138000.00,21,8,0,0,CASADO (A),NULL,N,0.00,0,NULL,113850.78,25511.87,Nao
322085729715,45,M,1800.00,SP,24.0000,36,2022-11-19,36,12000.00,13800.00,3,1,1,0,CASADO (A),NULL,N,0.00,9,251,14256.61,1296.44,Sim
322001707715,39,M,2000.00,SP,18.0000,100,2021-09-06,85,30000.00,34500.00,24,9,1,2,CASADO (A),NULL,N,0.00,2,529,27132.01,8998.99,Nao
322016578715,31,M,4500.00,BA,21.0000,80,2021-12-01,75,40000.00,46000.00,12,8,2,2,SOLTEIRO(A),NULL,N,0.00,1,11,42616.89,6671.94,Nao
321949782715,37,F,3000.00,MA,21.0000,75,2021-01-19,45,45000.00,51750.00,3,2,0,1,SOLTEIRO(A),NULL,N,0.00,31,924,54321.61,1764.00,Sim
322066625715,50,M,3000.00,SE,21.0000,60,2022-07-20,75,60000.00,69000.00,2,0,0,1,CASADO (A),Nenhum,N,0.00,14,406,71982.61,1964.64,Sim
321962817715,62,F,2000.00,PR,18.0000,100,2021-03-19,80,45000.00,51750.00,31,11,3,0,CASADO (A),NULL,N,0.00,0,NULL,36949.52,18813.46,Nao
321970531715,70,F,1735.00,SC,18.0000,80,2021-05-03,82,30000.00,34500.00,7,5,1,2,CASADO (A),Nenhum,N,0.00,23,680,33084.26,3265.49,Sim
322021666715,39,M,3000.00,MA,18.0000,100,2021-11-30,77,30000.00,34500.00,9,2,0,0,SOLTEIRO(A),Nenhum,N,0.00,14,406,32687.04,3213.00,Sim
321961852715,48,M,16000.00,PI,16.0000,120,2021-03-15,125,200000.00,230000.00,24,7,5,2,CASADO (A),Nenhum,N,0.00,4,103,207382.68,29289.96,Sim
322023298715,49,F,2500.00,SP,19.0000,190,2021-12-06,185,100000.00,115000.00,4,1,1,3,CASADO (A),Nenhum,N,0.00,19,559,118589.10,1473.20,Sim
322095775715,44,M,8000.00,RJ,20.0000,200,2022-12-12,225,500000.00,575000.00,1,1,0,1,CASADO (A),NULL,N,0.00,10,284,604988.47,1876.64,Sim
322036953715,36,F,1800.00,PR,21.0000,55,2022-02-14,43,7000.00,8050.00,20,2,12,1,SOLTEIRO(A),Ensino Fundamental,N,0.00,0,NULL,5479.08,3398.70,Nao
322088061715,25,M,4800.00,PA,20.0000,200,2022-11-16,225,300000.00,345000.00,4,2,1,2,SOLTEIRO(A),NULL,N,0.00,8,225,359079.52,4282.01,Sim
322065653715,45,M,13000.00,SP,15.0000,180,2022-07-14,225,500000.00,575000.00,7,6,0,0,CASADO (A),NULL,N,0.00,9,251,558597.27,22554.00,Sim
321991973715,43,F,3900.00,SP,24.0000,30,2021-07-29,13,5000.00,5750.00,1,1,0,1,CASADO (A),NULL,N,0.00,26,771,6409.97,213.34,Sim
322014765715,24,F,2500.00,PR,18.0000,100,2021-11-06,85,80000.00,92000.00,3,1,1,1,SOLTEIRO(A),NULL,N,0.00,21,617,93113.67,2271.28,Sim
321994275715,46,M,28339.00,SP,20.0000,150,2021-08-06,129,400000.00,460000.00,27,1,0,1,CASADO (A),NULL,N,0.00,0,NULL,432873.03,53944.96,Nao
321978257715,35,M,1250.00,BA,21.0000,50,2021-05-31,25,10000.00,11500.00,27,21,1,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,3081.82,9872.35,Nao
322063986715,44,M,2000.00,RS,23.0000,200,2022-07-05,193,100000.00,115000.00,11,10,1,1,CASADO (A),NULL,N,0.00,5,162,120013.63,4078.51,Sim
322081602715,41,M,5865.68,MG,18.0000,100,2022-09-30,89,100000.00,115000.00,0,0,0,1,CASADO (A),NULL,N,0.00,13,376,119422.82,0.00,Sim
322010636715,24,F,1500.00,MG,18.0000,48,2021-10-18,28,10000.00,11500.00,24,13,5,1,SOLTEIRO(A),NULL,N,0.00,1,11,6004.77,6308.28,Nao
321968018715,45,M,3000.00,MG,21.0000,55,2021-04-20,25,7000.00,8050.00,14,0,10,3,OUTRO,NULL,N,0.00,3,103,6080.48,2899.75,Nao
322017330715,42,M,3000.00,MG,18.0000,60,2021-11-16,60,30000.00,34500.00,24,20,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,21419.51,14985.65,Nao
322027930715,58,F,3000.00,PA,19.0000,190,2021-12-29,185,100000.00,115000.00,3,1,0,1,SOLTEIRO(A),NULL,N,0.00,19,559,119176.76,1104.90,Sim
322030859715,24,M,2260.00,MA,18.0000,80,2022-01-11,82,30000.00,34500.00,15,15,0,3,SOLTEIRO(A),NULL,N,0.00,7,225,29100.21,6981.20,Nao
322088997715,27,F,3800.00,MA,21.0000,40,2022-11-09,33,15000.00,17250.00,8,2,5,2,SOLTEIRO(A),NULL,N,0.00,2,41,10877.20,7700.98,Nao
321977879715,66,M,4000.00,SP,20.0000,200,2021-05-29,221,150000.00,172500.00,27,26,1,1,DIVORCIADO,NULL,N,0.00,1,11,167135.11,15102.36,Nao
321990039715,61,F,2500.00,MG,21.0000,40,2021-07-22,19,12000.00,13800.00,25,1,16,2,CASADO (A),NULL,N,0.00,0,NULL,0.00,15909.68,Nao
321998169715,42,F,3600.00,MA,20.0000,48,2021-08-23,40,25000.00,28750.00,1,0,1,0,SOLTEIRO(A),Nenhum,N,0.00,26,771,29864.56,635.43,Sim
321969646715,25,F,2500.00,SP,22.0000,240,2021-04-22,221,150000.00,172500.00,5,5,0,1,SOLTEIRO(A),NULL,N,0.00,24,708,180816.36,3843.00,Sim
321965039715,23,M,1770.00,GO,19.0000,190,2021-03-31,175,150000.00,172500.00,6,3,1,2,SOLTEIRO(A),NULL,N,0.00,24,708,177975.93,3593.53,Sim
322082451715,30,F,15000.00,MG,24.0000,25,2022-10-24,13,6000.00,6900.00,12,3,6,3,SOLTEIRO(A),Nenhum,N,0.00,1,11,2927.81,4784.76,Nao
322020435715,30,M,2058.60,SP,18.0000,100,2021-12-07,80,45000.00,51750.00,8,1,0,0,CASADO (A),NULL,N,0.00,15,435,49727.91,4356.02,Sim
322064655715,23,M,2000.00,RJ,23.0000,60,2022-07-08,46,15000.00,17250.00,3,3,0,0,CASADO (A),NULL,N,0.00,13,376,18017.47,946.95,Sim
321949563715,47,M,6400.00,BA,20.0000,140,2021-01-18,107,100000.00,115000.00,2,1,0,1,CASADO (A),NULL,N,0.00,32,953,121635.35,1028.60,Sim
322069021715,31,M,4000.00,BA,24.0000,25,2022-08-02,18,5000.00,5750.00,9,2,3,3,SOLTEIRO(A),NULL,N,0.00,4,344,4039.05,2274.30,Nao
322037405715,36,F,1500.00,SP,7.0000,80,2022-02-15,64,35000.00,40250.00,17,1,16,2,CASADO (A),NULL,N,0.00,2,41,13794.25,24082.21,Nao
322035013715,49,F,10000.00,MA,17.0000,140,2022-02-04,125,140000.00,161000.00,21,4,8,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,140420.63,27129.71,Nao
322066867715,21,F,4000.00,GO,24.0000,20,2022-07-20,36,12000.00,13800.00,1,0,0,0,SOLTEIRO(A),NULL,N,0.00,15,435,15093.30,770.58,Sim
322080281715,44,F,2000.00,SP,19.0000,190,2022-09-26,227,150000.00,172500.00,13,2,9,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,172849.43,7248.89,Nao
322029776715,64,F,4500.00,SP,20.0000,200,2022-01-10,227,135000.00,155250.00,22,17,0,1,VIÚVO(A),NULL,N,0.00,0,NULL,152806.46,11256.60,Nao
322052508715,31,F,2000.00,MA,23.0000,200,2022-05-04,227,120000.00,138000.00,2,1,1,1,SOLTEIRO(A),NULL,N,0.00,16,468,148196.96,888.00,Sim
322047219715,34,F,3000.00,GO,24.0000,25,2022-04-16,8,3000.00,3450.00,10,5,2,1,CASADO (A),NULL,N,0.00,9,251,2365.00,1600.25,Sim
321972081715,21,F,1200.00,PA,24.0000,36,2021-05-03,11,5000.00,5750.00,3,3,0,1,SOLTEIRO(A),NULL,N,0.00,27,802,6060.00,533.31,Sim
322085495715,33,M,2369.00,PB,22.0000,80,2022-10-21,91,30000.00,34500.00,13,4,3,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,33341.08,3583.24,Nao
322067147715,46,M,4500.00,SP,22.0000,200,2022-07-27,225,400000.00,460000.00,10,1,6,4,CASADO (A),NULL,N,0.00,2,41,477533.53,14741.90,Nao
